zip_code	MSA_number	MSA_name
02044	14460	Boston-Cambridge-Quincy, MA-NH MSA
02045	14460	Boston-Cambridge-Quincy, MA-NH MSA
02047	14460	Boston-Cambridge-Quincy, MA-NH MSA
02048	39300	Providence-New Bedford-Fall River, RI-MA MSA
02050	14460	Boston-Cambridge-Quincy, MA-NH MSA
02051	14460	Boston-Cambridge-Quincy, MA-NH MSA
02052	14460	Boston-Cambridge-Quincy, MA-NH MSA
02053	14460	Boston-Cambridge-Quincy, MA-NH MSA
02054	14460	Boston-Cambridge-Quincy, MA-NH MSA
02055	14460	Boston-Cambridge-Quincy, MA-NH MSA
02056	14460	Boston-Cambridge-Quincy, MA-NH MSA
02059	14460	Boston-Cambridge-Quincy, MA-NH MSA
02060	14460	Boston-Cambridge-Quincy, MA-NH MSA
02061	14460	Boston-Cambridge-Quincy, MA-NH MSA
02062	14460	Boston-Cambridge-Quincy, MA-NH MSA
02065	14460	Boston-Cambridge-Quincy, MA-NH MSA
02066	14460	Boston-Cambridge-Quincy, MA-NH MSA
02067	14460	Boston-Cambridge-Quincy, MA-NH MSA
02070	14460	Boston-Cambridge-Quincy, MA-NH MSA
02071	14460	Boston-Cambridge-Quincy, MA-NH MSA
02072	14460	Boston-Cambridge-Quincy, MA-NH MSA
02081	14460	Boston-Cambridge-Quincy, MA-NH MSA
02090	14460	Boston-Cambridge-Quincy, MA-NH MSA
02093	14460	Boston-Cambridge-Quincy, MA-NH MSA
02101	14460	Boston-Cambridge-Quincy, MA-NH MSA
02102	14460	Boston-Cambridge-Quincy, MA-NH MSA
02103	14460	Boston-Cambridge-Quincy, MA-NH MSA
02104	14460	Boston-Cambridge-Quincy, MA-NH MSA
02105	14460	Boston-Cambridge-Quincy, MA-NH MSA
02106	14460	Boston-Cambridge-Quincy, MA-NH MSA
02107	14460	Boston-Cambridge-Quincy, MA-NH MSA
02108	14460	Boston-Cambridge-Quincy, MA-NH MSA
02109	14460	Boston-Cambridge-Quincy, MA-NH MSA
02110	14460	Boston-Cambridge-Quincy, MA-NH MSA
02111	14460	Boston-Cambridge-Quincy, MA-NH MSA
02112	14460	Boston-Cambridge-Quincy, MA-NH MSA
02113	14460	Boston-Cambridge-Quincy, MA-NH MSA
02114	14460	Boston-Cambridge-Quincy, MA-NH MSA
02115	14460	Boston-Cambridge-Quincy, MA-NH MSA
02116	14460	Boston-Cambridge-Quincy, MA-NH MSA
02117	14460	Boston-Cambridge-Quincy, MA-NH MSA
02118	14460	Boston-Cambridge-Quincy, MA-NH MSA
02119	14460	Boston-Cambridge-Quincy, MA-NH MSA
02120	14460	Boston-Cambridge-Quincy, MA-NH MSA
02121	14460	Boston-Cambridge-Quincy, MA-NH MSA
02122	14460	Boston-Cambridge-Quincy, MA-NH MSA
02123	14460	Boston-Cambridge-Quincy, MA-NH MSA
02124	14460	Boston-Cambridge-Quincy, MA-NH MSA
02125	14460	Boston-Cambridge-Quincy, MA-NH MSA
02126	14460	Boston-Cambridge-Quincy, MA-NH MSA
02127	14460	Boston-Cambridge-Quincy, MA-NH MSA
02128	14460	Boston-Cambridge-Quincy, MA-NH MSA
02129	14460	Boston-Cambridge-Quincy, MA-NH MSA
02130	14460	Boston-Cambridge-Quincy, MA-NH MSA
02131	14460	Boston-Cambridge-Quincy, MA-NH MSA
02132	14460	Boston-Cambridge-Quincy, MA-NH MSA
02133	14460	Boston-Cambridge-Quincy, MA-NH MSA
02134	14460	Boston-Cambridge-Quincy, MA-NH MSA
02135	14460	Boston-Cambridge-Quincy, MA-NH MSA
02136	14460	Boston-Cambridge-Quincy, MA-NH MSA
02137	14460	Boston-Cambridge-Quincy, MA-NH MSA
02138	14460	Boston-Cambridge-Quincy, MA-NH MSA
02139	14460	Boston-Cambridge-Quincy, MA-NH MSA
02140	14460	Boston-Cambridge-Quincy, MA-NH MSA
02141	14460	Boston-Cambridge-Quincy, MA-NH MSA
02142	14460	Boston-Cambridge-Quincy, MA-NH MSA
02143	14460	Boston-Cambridge-Quincy, MA-NH MSA
02144	14460	Boston-Cambridge-Quincy, MA-NH MSA
02145	14460	Boston-Cambridge-Quincy, MA-NH MSA
02148	14460	Boston-Cambridge-Quincy, MA-NH MSA
02149	14460	Boston-Cambridge-Quincy, MA-NH MSA
02150	14460	Boston-Cambridge-Quincy, MA-NH MSA
02151	14460	Boston-Cambridge-Quincy, MA-NH MSA
02152	14460	Boston-Cambridge-Quincy, MA-NH MSA
02153	14460	Boston-Cambridge-Quincy, MA-NH MSA
02155	14460	Boston-Cambridge-Quincy, MA-NH MSA
02156	14460	Boston-Cambridge-Quincy, MA-NH MSA
02163	14460	Boston-Cambridge-Quincy, MA-NH MSA
02169	14460	Boston-Cambridge-Quincy, MA-NH MSA
02170	14460	Boston-Cambridge-Quincy, MA-NH MSA
02171	14460	Boston-Cambridge-Quincy, MA-NH MSA
02176	14460	Boston-Cambridge-Quincy, MA-NH MSA
02177	14460	Boston-Cambridge-Quincy, MA-NH MSA
02180	14460	Boston-Cambridge-Quincy, MA-NH MSA
02184	14460	Boston-Cambridge-Quincy, MA-NH MSA
02185	14460	Boston-Cambridge-Quincy, MA-NH MSA
02186	14460	Boston-Cambridge-Quincy, MA-NH MSA
02187	14460	Boston-Cambridge-Quincy, MA-NH MSA
02188	14460	Boston-Cambridge-Quincy, MA-NH MSA
02189	14460	Boston-Cambridge-Quincy, MA-NH MSA
02190	14460	Boston-Cambridge-Quincy, MA-NH MSA
02191	14460	Boston-Cambridge-Quincy, MA-NH MSA
02196	14460	Boston-Cambridge-Quincy, MA-NH MSA
02199	14460	Boston-Cambridge-Quincy, MA-NH MSA
02201	14460	Boston-Cambridge-Quincy, MA-NH MSA
02202	14460	Boston-Cambridge-Quincy, MA-NH MSA
02203	14460	Boston-Cambridge-Quincy, MA-NH MSA
02204	14460	Boston-Cambridge-Quincy, MA-NH MSA
02205	14460	Boston-Cambridge-Quincy, MA-NH MSA
02206	14460	Boston-Cambridge-Quincy, MA-NH MSA
02207	14460	Boston-Cambridge-Quincy, MA-NH MSA
02208	14460	Boston-Cambridge-Quincy, MA-NH MSA
02209	14460	Boston-Cambridge-Quincy, MA-NH MSA
02210	14460	Boston-Cambridge-Quincy, MA-NH MSA
02211	14460	Boston-Cambridge-Quincy, MA-NH MSA
02212	14460	Boston-Cambridge-Quincy, MA-NH MSA
02215	14460	Boston-Cambridge-Quincy, MA-NH MSA
02216	14460	Boston-Cambridge-Quincy, MA-NH MSA
02217	14460	Boston-Cambridge-Quincy, MA-NH MSA
02222	14460	Boston-Cambridge-Quincy, MA-NH MSA
02228	14460	Boston-Cambridge-Quincy, MA-NH MSA
02238	14460	Boston-Cambridge-Quincy, MA-NH MSA
02239	14460	Boston-Cambridge-Quincy, MA-NH MSA
02241	14460	Boston-Cambridge-Quincy, MA-NH MSA
02266	14460	Boston-Cambridge-Quincy, MA-NH MSA
02269	14460	Boston-Cambridge-Quincy, MA-NH MSA
02283	14460	Boston-Cambridge-Quincy, MA-NH MSA
02284	14460	Boston-Cambridge-Quincy, MA-NH MSA
02293	14460	Boston-Cambridge-Quincy, MA-NH MSA
02295	14460	Boston-Cambridge-Quincy, MA-NH MSA
02297	14460	Boston-Cambridge-Quincy, MA-NH MSA
02298	14460	Boston-Cambridge-Quincy, MA-NH MSA
02301	14460	Boston-Cambridge-Quincy, MA-NH MSA
02302	14460	Boston-Cambridge-Quincy, MA-NH MSA
02303	14460	Boston-Cambridge-Quincy, MA-NH MSA
02304	14460	Boston-Cambridge-Quincy, MA-NH MSA
02305	14460	Boston-Cambridge-Quincy, MA-NH MSA
02322	14460	Boston-Cambridge-Quincy, MA-NH MSA
02324	14460	Boston-Cambridge-Quincy, MA-NH MSA
02325	14460	Boston-Cambridge-Quincy, MA-NH MSA
02327	14460	Boston-Cambridge-Quincy, MA-NH MSA
02330	14460	Boston-Cambridge-Quincy, MA-NH MSA
02331	14460	Boston-Cambridge-Quincy, MA-NH MSA
02332	14460	Boston-Cambridge-Quincy, MA-NH MSA
02333	14460	Boston-Cambridge-Quincy, MA-NH MSA
02334	39300	Providence-New Bedford-Fall River, RI-MA MSA
02337	14460	Boston-Cambridge-Quincy, MA-NH MSA
02338	14460	Boston-Cambridge-Quincy, MA-NH MSA
02339	14460	Boston-Cambridge-Quincy, MA-NH MSA
02340	14460	Boston-Cambridge-Quincy, MA-NH MSA
02341	14460	Boston-Cambridge-Quincy, MA-NH MSA
02343	14460	Boston-Cambridge-Quincy, MA-NH MSA
02344	14460	Boston-Cambridge-Quincy, MA-NH MSA
02345	14460	Boston-Cambridge-Quincy, MA-NH MSA
02346	14460	Boston-Cambridge-Quincy, MA-NH MSA
02347	14460	Boston-Cambridge-Quincy, MA-NH MSA
02348	14460	Boston-Cambridge-Quincy, MA-NH MSA
02349	14460	Boston-Cambridge-Quincy, MA-NH MSA
02350	14460	Boston-Cambridge-Quincy, MA-NH MSA
02351	14460	Boston-Cambridge-Quincy, MA-NH MSA
02355	14460	Boston-Cambridge-Quincy, MA-NH MSA
02356	39300	Providence-New Bedford-Fall River, RI-MA MSA
02357	39300	Providence-New Bedford-Fall River, RI-MA MSA
02358	14460	Boston-Cambridge-Quincy, MA-NH MSA
02359	14460	Boston-Cambridge-Quincy, MA-NH MSA
02360	14460	Boston-Cambridge-Quincy, MA-NH MSA
02361	14460	Boston-Cambridge-Quincy, MA-NH MSA
02362	14460	Boston-Cambridge-Quincy, MA-NH MSA
02364	14460	Boston-Cambridge-Quincy, MA-NH MSA
02366	14460	Boston-Cambridge-Quincy, MA-NH MSA
02367	14460	Boston-Cambridge-Quincy, MA-NH MSA
02368	14460	Boston-Cambridge-Quincy, MA-NH MSA
02370	14460	Boston-Cambridge-Quincy, MA-NH MSA
02375	39300	Providence-New Bedford-Fall River, RI-MA MSA
02379	14460	Boston-Cambridge-Quincy, MA-NH MSA
02381	14460	Boston-Cambridge-Quincy, MA-NH MSA
02382	14460	Boston-Cambridge-Quincy, MA-NH MSA
02420	14460	Boston-Cambridge-Quincy, MA-NH MSA
02421	14460	Boston-Cambridge-Quincy, MA-NH MSA
02445	14460	Boston-Cambridge-Quincy, MA-NH MSA
02446	14460	Boston-Cambridge-Quincy, MA-NH MSA
02447	14460	Boston-Cambridge-Quincy, MA-NH MSA
02451	14460	Boston-Cambridge-Quincy, MA-NH MSA
02452	14460	Boston-Cambridge-Quincy, MA-NH MSA
02453	14460	Boston-Cambridge-Quincy, MA-NH MSA
02454	14460	Boston-Cambridge-Quincy, MA-NH MSA
02455	14460	Boston-Cambridge-Quincy, MA-NH MSA
02456	14460	Boston-Cambridge-Quincy, MA-NH MSA
02457	14460	Boston-Cambridge-Quincy, MA-NH MSA
02458	14460	Boston-Cambridge-Quincy, MA-NH MSA
02459	14460	Boston-Cambridge-Quincy, MA-NH MSA
02460	14460	Boston-Cambridge-Quincy, MA-NH MSA
02461	14460	Boston-Cambridge-Quincy, MA-NH MSA
02462	14460	Boston-Cambridge-Quincy, MA-NH MSA
02464	14460	Boston-Cambridge-Quincy, MA-NH MSA
02465	14460	Boston-Cambridge-Quincy, MA-NH MSA
02466	14460	Boston-Cambridge-Quincy, MA-NH MSA
02467	14460	Boston-Cambridge-Quincy, MA-NH MSA
02468	14460	Boston-Cambridge-Quincy, MA-NH MSA
02471	14460	Boston-Cambridge-Quincy, MA-NH MSA
02472	14460	Boston-Cambridge-Quincy, MA-NH MSA
02474	14460	Boston-Cambridge-Quincy, MA-NH MSA
02475	14460	Boston-Cambridge-Quincy, MA-NH MSA
02476	14460	Boston-Cambridge-Quincy, MA-NH MSA
02477	14460	Boston-Cambridge-Quincy, MA-NH MSA
02478	14460	Boston-Cambridge-Quincy, MA-NH MSA
02479	14460	Boston-Cambridge-Quincy, MA-NH MSA
02481	14460	Boston-Cambridge-Quincy, MA-NH MSA
02482	14460	Boston-Cambridge-Quincy, MA-NH MSA
02492	14460	Boston-Cambridge-Quincy, MA-NH MSA
02493	14460	Boston-Cambridge-Quincy, MA-NH MSA
02494	14460	Boston-Cambridge-Quincy, MA-NH MSA
02495	14460	Boston-Cambridge-Quincy, MA-NH MSA
02532	12700	Barnstable Town, MA MSA
02534	12700	Barnstable Town, MA MSA
02535	99021	MA NONMETROPOLITAN AREA
02536	12700	Barnstable Town, MA MSA
02537	12700	Barnstable Town, MA MSA
02538	14460	Boston-Cambridge-Quincy, MA-NH MSA
02539	99021	MA NONMETROPOLITAN AREA
02540	12700	Barnstable Town, MA MSA
02541	12700	Barnstable Town, MA MSA
02542	12700	Barnstable Town, MA MSA
02543	12700	Barnstable Town, MA MSA
02552	99021	MA NONMETROPOLITAN AREA
02553	12700	Barnstable Town, MA MSA
02554	99021	MA NONMETROPOLITAN AREA
02556	12700	Barnstable Town, MA MSA
02557	99021	MA NONMETROPOLITAN AREA
02558	14460	Boston-Cambridge-Quincy, MA-NH MSA
02559	12700	Barnstable Town, MA MSA
02561	12700	Barnstable Town, MA MSA
02562	12700	Barnstable Town, MA MSA
02563	12700	Barnstable Town, MA MSA
02564	99021	MA NONMETROPOLITAN AREA
02565	12700	Barnstable Town, MA MSA
02568	99021	MA NONMETROPOLITAN AREA
02571	14460	Boston-Cambridge-Quincy, MA-NH MSA
02573	99021	MA NONMETROPOLITAN AREA
02574	12700	Barnstable Town, MA MSA
02575	99021	MA NONMETROPOLITAN AREA
02576	14460	Boston-Cambridge-Quincy, MA-NH MSA
02584	99021	MA NONMETROPOLITAN AREA
02601	12700	Barnstable Town, MA MSA
02630	12700	Barnstable Town, MA MSA
02631	12700	Barnstable Town, MA MSA
02632	12700	Barnstable Town, MA MSA
02633	12700	Barnstable Town, MA MSA
02634	12700	Barnstable Town, MA MSA
02635	12700	Barnstable Town, MA MSA
02636	12700	Barnstable Town, MA MSA
02637	12700	Barnstable Town, MA MSA
02638	12700	Barnstable Town, MA MSA
02639	12700	Barnstable Town, MA MSA
02641	12700	Barnstable Town, MA MSA
02642	12700	Barnstable Town, MA MSA
02643	12700	Barnstable Town, MA MSA
02644	12700	Barnstable Town, MA MSA
02645	12700	Barnstable Town, MA MSA
02646	12700	Barnstable Town, MA MSA
02647	12700	Barnstable Town, MA MSA
02648	12700	Barnstable Town, MA MSA
02649	12700	Barnstable Town, MA MSA
02650	12700	Barnstable Town, MA MSA
02651	12700	Barnstable Town, MA MSA
02652	12700	Barnstable Town, MA MSA
02653	12700	Barnstable Town, MA MSA
02655	12700	Barnstable Town, MA MSA
02657	12700	Barnstable Town, MA MSA
02659	12700	Barnstable Town, MA MSA
02660	12700	Barnstable Town, MA MSA
02661	12700	Barnstable Town, MA MSA
02662	12700	Barnstable Town, MA MSA
02663	12700	Barnstable Town, MA MSA
02664	12700	Barnstable Town, MA MSA
02666	12700	Barnstable Town, MA MSA
02667	12700	Barnstable Town, MA MSA
02668	12700	Barnstable Town, MA MSA
02669	12700	Barnstable Town, MA MSA
02670	12700	Barnstable Town, MA MSA
02671	12700	Barnstable Town, MA MSA
02672	12700	Barnstable Town, MA MSA
02673	12700	Barnstable Town, MA MSA
02675	12700	Barnstable Town, MA MSA
02702	39300	Providence-New Bedford-Fall River, RI-MA MSA
02703	39300	Providence-New Bedford-Fall River, RI-MA MSA
02712	39300	Providence-New Bedford-Fall River, RI-MA MSA
02713	99021	MA NONMETROPOLITAN AREA
02714	39300	Providence-New Bedford-Fall River, RI-MA MSA
02715	39300	Providence-New Bedford-Fall River, RI-MA MSA
02717	39300	Providence-New Bedford-Fall River, RI-MA MSA
02718	39300	Providence-New Bedford-Fall River, RI-MA MSA
02719	39300	Providence-New Bedford-Fall River, RI-MA MSA
02720	39300	Providence-New Bedford-Fall River, RI-MA MSA
02721	39300	Providence-New Bedford-Fall River, RI-MA MSA
02722	39300	Providence-New Bedford-Fall River, RI-MA MSA
02723	39300	Providence-New Bedford-Fall River, RI-MA MSA
02724	39300	Providence-New Bedford-Fall River, RI-MA MSA
02725	39300	Providence-New Bedford-Fall River, RI-MA MSA
02726	39300	Providence-New Bedford-Fall River, RI-MA MSA
02738	14460	Boston-Cambridge-Quincy, MA-NH MSA
02739	14460	Boston-Cambridge-Quincy, MA-NH MSA
02740	39300	Providence-New Bedford-Fall River, RI-MA MSA
02741	39300	Providence-New Bedford-Fall River, RI-MA MSA
02742	39300	Providence-New Bedford-Fall River, RI-MA MSA
02743	39300	Providence-New Bedford-Fall River, RI-MA MSA
02744	39300	Providence-New Bedford-Fall River, RI-MA MSA
02745	39300	Providence-New Bedford-Fall River, RI-MA MSA
02746	39300	Providence-New Bedford-Fall River, RI-MA MSA
02747	39300	Providence-New Bedford-Fall River, RI-MA MSA
02748	39300	Providence-New Bedford-Fall River, RI-MA MSA
02760	39300	Providence-New Bedford-Fall River, RI-MA MSA
02761	39300	Providence-New Bedford-Fall River, RI-MA MSA
02762	14460	Boston-Cambridge-Quincy, MA-NH MSA
02763	39300	Providence-New Bedford-Fall River, RI-MA MSA
02764	39300	Providence-New Bedford-Fall River, RI-MA MSA
02766	39300	Providence-New Bedford-Fall River, RI-MA MSA
02767	39300	Providence-New Bedford-Fall River, RI-MA MSA
02768	39300	Providence-New Bedford-Fall River, RI-MA MSA
02769	39300	Providence-New Bedford-Fall River, RI-MA MSA
02770	14460	Boston-Cambridge-Quincy, MA-NH MSA
02771	39300	Providence-New Bedford-Fall River, RI-MA MSA
02777	39300	Providence-New Bedford-Fall River, RI-MA MSA
02779	39300	Providence-New Bedford-Fall River, RI-MA MSA
02780	39300	Providence-New Bedford-Fall River, RI-MA MSA
02783	39300	Providence-New Bedford-Fall River, RI-MA MSA
02790	39300	Providence-New Bedford-Fall River, RI-MA MSA
02791	39300	Providence-New Bedford-Fall River, RI-MA MSA
02801	39300	Providence-New Bedford-Fall River, RI-MA MSA
02802	39300	Providence-New Bedford-Fall River, RI-MA MSA
02804	39300	Providence-New Bedford-Fall River, RI-MA MSA
02806	39300	Providence-New Bedford-Fall River, RI-MA MSA
02807	39300	Providence-New Bedford-Fall River, RI-MA MSA
02808	39300	Providence-New Bedford-Fall River, RI-MA MSA
02809	39300	Providence-New Bedford-Fall River, RI-MA MSA
02812	39300	Providence-New Bedford-Fall River, RI-MA MSA
02813	39300	Providence-New Bedford-Fall River, RI-MA MSA
02814	39300	Providence-New Bedford-Fall River, RI-MA MSA
02815	39300	Providence-New Bedford-Fall River, RI-MA MSA
02816	39300	Providence-New Bedford-Fall River, RI-MA MSA
02817	39300	Providence-New Bedford-Fall River, RI-MA MSA
02818	39300	Providence-New Bedford-Fall River, RI-MA MSA
02822	39300	Providence-New Bedford-Fall River, RI-MA MSA
02823	39300	Providence-New Bedford-Fall River, RI-MA MSA
02824	39300	Providence-New Bedford-Fall River, RI-MA MSA
02825	39300	Providence-New Bedford-Fall River, RI-MA MSA
02826	39300	Providence-New Bedford-Fall River, RI-MA MSA
02827	39300	Providence-New Bedford-Fall River, RI-MA MSA
02828	39300	Providence-New Bedford-Fall River, RI-MA MSA
02829	39300	Providence-New Bedford-Fall River, RI-MA MSA
02830	39300	Providence-New Bedford-Fall River, RI-MA MSA
02831	39300	Providence-New Bedford-Fall River, RI-MA MSA
02832	39300	Providence-New Bedford-Fall River, RI-MA MSA
02833	39300	Providence-New Bedford-Fall River, RI-MA MSA
02835	39300	Providence-New Bedford-Fall River, RI-MA MSA
02836	39300	Providence-New Bedford-Fall River, RI-MA MSA
02837	39300	Providence-New Bedford-Fall River, RI-MA MSA
02838	39300	Providence-New Bedford-Fall River, RI-MA MSA
02839	39300	Providence-New Bedford-Fall River, RI-MA MSA
02840	39300	Providence-New Bedford-Fall River, RI-MA MSA
02841	39300	Providence-New Bedford-Fall River, RI-MA MSA
02842	39300	Providence-New Bedford-Fall River, RI-MA MSA
02852	39300	Providence-New Bedford-Fall River, RI-MA MSA
02854	39300	Providence-New Bedford-Fall River, RI-MA MSA
02857	39300	Providence-New Bedford-Fall River, RI-MA MSA
02858	39300	Providence-New Bedford-Fall River, RI-MA MSA
02859	39300	Providence-New Bedford-Fall River, RI-MA MSA
02860	39300	Providence-New Bedford-Fall River, RI-MA MSA
02861	39300	Providence-New Bedford-Fall River, RI-MA MSA
02862	39300	Providence-New Bedford-Fall River, RI-MA MSA
02863	39300	Providence-New Bedford-Fall River, RI-MA MSA
02864	39300	Providence-New Bedford-Fall River, RI-MA MSA
02865	39300	Providence-New Bedford-Fall River, RI-MA MSA
02871	39300	Providence-New Bedford-Fall River, RI-MA MSA
02872	39300	Providence-New Bedford-Fall River, RI-MA MSA
02873	39300	Providence-New Bedford-Fall River, RI-MA MSA
02874	39300	Providence-New Bedford-Fall River, RI-MA MSA
02875	39300	Providence-New Bedford-Fall River, RI-MA MSA
02876	39300	Providence-New Bedford-Fall River, RI-MA MSA
02877	39300	Providence-New Bedford-Fall River, RI-MA MSA
02878	39300	Providence-New Bedford-Fall River, RI-MA MSA
02879	39300	Providence-New Bedford-Fall River, RI-MA MSA
02880	39300	Providence-New Bedford-Fall River, RI-MA MSA
02881	39300	Providence-New Bedford-Fall River, RI-MA MSA
02882	39300	Providence-New Bedford-Fall River, RI-MA MSA
02883	39300	Providence-New Bedford-Fall River, RI-MA MSA
02885	39300	Providence-New Bedford-Fall River, RI-MA MSA
02886	39300	Providence-New Bedford-Fall River, RI-MA MSA
02887	39300	Providence-New Bedford-Fall River, RI-MA MSA
02888	39300	Providence-New Bedford-Fall River, RI-MA MSA
02889	39300	Providence-New Bedford-Fall River, RI-MA MSA
02891	39300	Providence-New Bedford-Fall River, RI-MA MSA
02892	39300	Providence-New Bedford-Fall River, RI-MA MSA
02893	39300	Providence-New Bedford-Fall River, RI-MA MSA
02894	39300	Providence-New Bedford-Fall River, RI-MA MSA
02895	39300	Providence-New Bedford-Fall River, RI-MA MSA
02896	39300	Providence-New Bedford-Fall River, RI-MA MSA
02898	39300	Providence-New Bedford-Fall River, RI-MA MSA
02901	39300	Providence-New Bedford-Fall River, RI-MA MSA
02902	39300	Providence-New Bedford-Fall River, RI-MA MSA
02903	39300	Providence-New Bedford-Fall River, RI-MA MSA
02904	39300	Providence-New Bedford-Fall River, RI-MA MSA
02905	39300	Providence-New Bedford-Fall River, RI-MA MSA
02906	39300	Providence-New Bedford-Fall River, RI-MA MSA
02907	39300	Providence-New Bedford-Fall River, RI-MA MSA
02908	39300	Providence-New Bedford-Fall River, RI-MA MSA
02909	39300	Providence-New Bedford-Fall River, RI-MA MSA
02910	39300	Providence-New Bedford-Fall River, RI-MA MSA
02911	39300	Providence-New Bedford-Fall River, RI-MA MSA
02912	39300	Providence-New Bedford-Fall River, RI-MA MSA
02914	39300	Providence-New Bedford-Fall River, RI-MA MSA
02915	39300	Providence-New Bedford-Fall River, RI-MA MSA
02916	39300	Providence-New Bedford-Fall River, RI-MA MSA
02917	39300	Providence-New Bedford-Fall River, RI-MA MSA
02918	39300	Providence-New Bedford-Fall River, RI-MA MSA
02919	39300	Providence-New Bedford-Fall River, RI-MA MSA
02920	39300	Providence-New Bedford-Fall River, RI-MA MSA
02921	39300	Providence-New Bedford-Fall River, RI-MA MSA
02940	39300	Providence-New Bedford-Fall River, RI-MA MSA
03031	31700	Manchester-Nashua, NH MSA
03032	14460	Boston-Cambridge-Quincy, MA-NH MSA
03033	31700	Manchester-Nashua, NH MSA
03034	14460	Boston-Cambridge-Quincy, MA-NH MSA
03036	14460	Boston-Cambridge-Quincy, MA-NH MSA
03037	14460	Boston-Cambridge-Quincy, MA-NH MSA
03038	14460	Boston-Cambridge-Quincy, MA-NH MSA
03040	14460	Boston-Cambridge-Quincy, MA-NH MSA
03041	14460	Boston-Cambridge-Quincy, MA-NH MSA
03042	14460	Boston-Cambridge-Quincy, MA-NH MSA
03043	31700	Manchester-Nashua, NH MSA
03044	14460	Boston-Cambridge-Quincy, MA-NH MSA
03045	31700	Manchester-Nashua, NH MSA
03046	99029	NH NONMETROPOLITAN AREA
03047	31700	Manchester-Nashua, NH MSA
03048	31700	Manchester-Nashua, NH MSA
03049	31700	Manchester-Nashua, NH MSA
03051	31700	Manchester-Nashua, NH MSA
03052	31700	Manchester-Nashua, NH MSA
03053	14460	Boston-Cambridge-Quincy, MA-NH MSA
03054	31700	Manchester-Nashua, NH MSA
03055	31700	Manchester-Nashua, NH MSA
03057	31700	Manchester-Nashua, NH MSA
03060	31700	Manchester-Nashua, NH MSA
03061	31700	Manchester-Nashua, NH MSA
03062	31700	Manchester-Nashua, NH MSA
03063	31700	Manchester-Nashua, NH MSA
03064	31700	Manchester-Nashua, NH MSA
03070	31700	Manchester-Nashua, NH MSA
